id,on_plate,near3px,near6px,gain,median_offset_px,median_offset_m,p90_offset_px,osm_iou,osm_idx,area_m2_ground,qa_class
6559,True,0.4756380510440835,0.6078886310904872,0.03306264501160089,3.605551242828369,0.7906773394458062,11.401754379272461,0.047377887694349106,2030.0,99.27981653672131,weak_ink_support
6560,False,,,,,,,,,,off_plate
6561,True,0.5254988913525499,0.6762749445676275,0.18015521064301554,2.0,0.4385888793113147,20.124610900878906,0.283302562275841,1909.0,119.1307269519662,aligned
6562,True,0.3466666666666667,0.38666666666666666,0.057499999999999996,14.675559043884277,3.218268497162117,38.658720397949224,0.025230394462022705,2160.0,62.385978426384476,weak_ink_support
6563,True,0.06995884773662552,0.12757201646090535,-0.11008230452674898,13.095675468444824,2.871808813764946,33.2933292388916,0.08313395117118885,2285.0,136.81913058357927,weak_ink_support
6565,True,0.45403899721448465,0.48467966573816157,-0.13718662952646238,6.7082037925720215,1.471071791788037,11.670462608337402,0.0,,69.13074705341751,weak_ink_support
6566,True,0.5498489425981873,0.6344410876132931,-0.12311178247734145,2.8284270763397217,0.6202583308128085,10.770329475402832,0.0,,82.11830229036079,weak_ink_support
6567,True,0.5588235294117647,0.6153846153846154,0.13122171945701355,0.0,0.0,13.416407585144043,0.037197221028140805,2434.0,118.34738378812872,aligned
6592,True,0.0,0.0,0.0,41.1096076965332,9.015108384275148,54.58937454223633,0.04987535879189039,2099.0,61.51220117962613,weak_ink_support
6593,True,0.5933333333333334,0.6488888888888888,0.10611111111111116,0.5,0.10964721982782867,21.10448207855225,0.0,,118.24066847318694,aligned
6596,True,0.46855345911949686,0.6509433962264151,-0.1116352201257862,3.605551242828369,0.7906773394458062,20.0,0.0,,64.53200724583887,weak_ink_support
6597,True,0.21739130434782608,0.3712374581939799,-0.02842809364548496,15.620499610900879,3.4254887093139224,30.4138126373291,0.03973099684408792,3437.0,52.06774352544082,weak_ink_support
6598,True,0.7326086956521739,0.8739130434782608,0.14510869565217388,1.0,0.21929443965565734,7.071067810058594,0.0,,128.71788052608437,aligned
